#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10638853, SEN S/N: 10638853)","Intensity, Lux (LGR S/N: 10638853, SEN S/N: 10638853)","Coupler Attached (LGR S/N: 10638853, SEN S/N: 10638853)","Host Connected (LGR S/N: 10638853, SEN S/N: 10638853)","Stopped (LGR S/N: 10638853, SEN S/N: 10638853)","End Of File (LGR S/N: 10638853, SEN S/N: 10638853)"
2282,9/12/2016 17:00,29.053,20666.8,,,,
2283,9/12/2016 18:00,25.805,12400.1,,,,
2284,9/12/2016 19:00,13.942,355.2,,,,
2285,9/12/2016 20:00,10.748,0,,,,
2286,9/12/2016 21:00,9.571,0,,,,
2287,9/12/2016 22:00,9.176,0,,,,
2288,9/12/2016 23:00,8.282,0,,,,
2289,9/13/2016 0:00,11.334,0,,,,
2290,9/13/2016 1:00,12.207,0,,,,
2291,9/13/2016 2:00,12.401,0,,,,
2292,9/13/2016 3:00,12.304,0,,,,
2293,9/13/2016 4:00,12.497,0,,,,
2294,9/13/2016 5:00,12.98,0,,,,
2295,9/13/2016 6:00,13.173,53.8,,,,
2296,9/13/2016 7:00,19.282,44089.2,,,,
2297,9/13/2016 8:00,24.448,85422.8,,,,
2298,9/13/2016 9:00,23.484,42711.4,,,,
2299,9/13/2016 10:00,23.677,22044.6,,,,
2300,9/13/2016 11:00,24.448,26178,,,,
2301,9/13/2016 12:00,25.125,27555.7,,,,
2302,9/13/2016 13:00,25.805,27555.7,,,,
2303,9/13/2016 14:00,26,28933.5,,,,
2304,9/13/2016 15:00,29.452,28933.5,,,,
2305,9/13/2016 16:00,30.255,26178,,,,
2306,9/13/2016 17:00,28.953,20666.8,,,,
2307,9/13/2016 18:00,26,12400.1,,,,
2308,9/13/2016 19:00,16.903,247.6,,,,
2309,9/13/2016 20:00,16.618,0,,,,
2310,9/13/2016 21:00,16.332,0,,,,
2311,9/13/2016 22:00,16.523,0,,,,
2312,9/13/2016 23:00,17.094,0,,,,
2313,9/14/2016 0:00,17.189,0,,,,
2314,9/14/2016 1:00,17.475,0,,,,
2315,9/14/2016 2:00,17.189,0,,,,
2316,9/14/2016 3:00,17.379,0,,,,
2317,9/14/2016 4:00,17.57,0,,,,
2318,9/14/2016 5:00,17.57,0,,,,
2319,9/14/2016 6:00,18.045,21.5,,,,
2320,9/14/2016 7:00,19.472,7233.4,,,,
2321,9/14/2016 8:00,24.351,71644.9,,,,
2322,9/14/2016 9:00,25.319,35822.5,,,,
2323,9/14/2016 10:00,25.513,28933.5,,,,
2324,9/14/2016 11:00,26.292,30311.3,,,,
2325,9/14/2016 12:00,26.781,31689.1,,,,
2326,9/14/2016 13:00,26.879,31689.1,,,,
2327,9/14/2016 14:00,27.665,30311.3,,,,
2328,9/14/2016 15:00,30.054,28933.5,,,,
2329,9/14/2016 16:00,30.457,26178,,,,
2330,9/14/2016 17:00,29.152,20666.8,,,,
2331,9/14/2016 18:00,22.333,3616.7,,,,
2332,9/14/2016 19:00,20.234,64.6,,,,
2333,9/14/2016 20:00,20.424,0,,,,
2334,9/14/2016 21:00,20.615,0,,,,
2335,9/14/2016 22:00,21.282,0,,,,
2336,9/14/2016 23:00,20.71,0,,,,
2337,9/15/2016 0:00,19.758,0,,,,
2338,9/15/2016 1:00,19.282,0,,,,
2339,9/15/2016 2:00,18.426,0,,,,
2340,9/15/2016 3:00,17.76,0,,,,
2341,9/15/2016 4:00,17.379,0,,,,
2342,9/15/2016 5:00,17.284,0,,,,
2343,9/15/2016 6:00,16.999,0,,,,
2344,9/15/2016 7:00,20.329,49600.3,,,,
2345,9/15/2016 8:00,22.812,88178.4,,,,
2346,9/15/2016 9:00,21.76,39955.8,,,,
2347,9/15/2016 10:00,21.378,37200.2,,,,
2348,9/15/2016 11:00,21.855,24800.2,,,,
2349,9/15/2016 12:00,22.142,46844.8,,,,
2350,9/15/2016 13:00,23.196,34444.7,,,,
2351,9/15/2016 14:00,24.158,30311.3,,,,
2352,9/15/2016 15:00,28.06,28933.5,,,,
2353,9/15/2016 16:00,28.159,26178,,,,
2354,9/15/2016 17:00,27.468,20666.8,,,,
2355,9/15/2016 18:00,23.388,11022.3,,,,
2356,9/15/2016 19:00,14.517,118.4,,,,
2357,9/15/2016 20:00,13.461,0,,,,
2358,9/15/2016 21:00,10.651,0,,,,
2359,9/15/2016 22:00,9.077,0,,,,
2360,9/15/2016 23:00,8.68,0,,,,
2361,9/16/2016 0:00,7.882,0,,,,
2362,9/16/2016 1:00,9.077,0,,,,
2363,9/16/2016 2:00,4.207,0,,,,
2364,9/16/2016 3:00,2.943,0,,,,
2365,9/16/2016 4:00,2.303,0,,,,
2366,9/16/2016 5:00,2.73,0,,,,
2367,9/16/2016 6:00,7.179,32.3,,,,
2368,9/16/2016 7:00,13.173,46844.8,,,,
2369,9/16/2016 8:00,25.222,88178.4,,,,
2370,9/16/2016 9:00,23.484,31689.1,,,,
2371,9/16/2016 10:00,22.908,28933.5,,,,
2372,9/16/2016 11:00,23.677,30311.3,,,,
2373,9/16/2016 12:00,24.448,30311.3,,,,
2374,9/16/2016 13:00,24.351,27555.7,,,,
2375,9/16/2016 14:00,25.805,28933.5,,,,
2376,9/16/2016 15:00,29.752,28933.5,,,,
2377,9/16/2016 16:00,30.963,26178,,,,
2378,9/16/2016 17:00,30.154,20666.8,,,,
2379,9/16/2016 18:00,24.835,10677.8,,,,
2380,9/16/2016 19:00,11.916,118.4,,,,
2381,9/16/2016 20:00,9.768,0,,,,
2382,9/16/2016 21:00,9.275,0,,,,
2383,9/16/2016 22:00,5.45,0,,,,
2384,9/16/2016 23:00,4.727,0,,,,
2385,9/17/2016 0:00,4.727,0,,,,
2386,9/17/2016 1:00,4.623,0,,,,
2387,9/17/2016 2:00,5.141,0,,,,
2388,9/17/2016 3:00,4.623,0,,,,
2389,9/17/2016 4:00,4.727,0,,,,
2390,9/17/2016 5:00,5.244,0,,,,
2391,9/17/2016 6:00,5.757,10.8,,,,
2392,9/17/2016 7:00,13.942,34444.7,,,,
2393,9/17/2016 8:00,27.862,68889.3,,,,
2394,9/17/2016 9:00,22.908,18600.1,,,,
2395,9/17/2016 10:00,25.319,33066.9,,,,
2396,9/17/2016 11:00,24.255,23422.4,,,,
2397,9/17/2016 12:00,27.272,33066.9,,,,
2398,9/17/2016 13:00,27.37,28933.5,,,,
2399,9/17/2016 14:00,28.357,30311.3,,,,
2400,9/17/2016 15:00,31.064,28933.5,,,,
2401,9/17/2016 16:00,30.963,27555.7,,,,
2402,9/17/2016 17:00,30.558,20666.8,,,,
2403,9/17/2016 18:00,22.238,5166.7,,,,
2404,9/17/2016 19:00,18.711,21.5,,,,
2405,9/17/2016 20:00,18.236,0,,,,
2406,9/17/2016 21:00,18.331,0,,,,
2407,9/17/2016 22:00,19.567,0,,,,
2408,9/17/2016 23:00,20.234,0,,,,
2409,9/18/2016 0:00,20.138,0,,,,
2410,9/18/2016 1:00,20.043,0,,,,
2411,9/18/2016 2:00,20.138,0,,,,
2412,9/18/2016 3:00,19.948,0,,,,
2413,9/18/2016 4:00,19.853,0,,,,
2414,9/18/2016 5:00,19.948,0,,,,
2415,9/18/2016 6:00,20.043,0,,,,
2416,9/18/2016 7:00,21.855,33066.9,,,,
2417,9/18/2016 8:00,25.513,77156.1,,,,
2418,9/18/2016 9:00,26.585,41333.6,,,,
2419,9/18/2016 10:00,26.585,27555.7,,,,
2420,9/18/2016 11:00,26.879,33066.9,,,,
2421,9/18/2016 12:00,27.764,30311.3,,,,
2422,9/18/2016 13:00,28.159,30311.3,,,,
2423,9/18/2016 14:00,29.752,33066.9,,,,
2424,9/18/2016 15:00,31.472,28933.5,,,,
2425,9/18/2016 16:00,31.983,26178,,,,
2426,9/18/2016 17:00,28.456,17222.3,,,,
2427,9/18/2016 18:00,22.717,4822.3,,,,
2428,9/18/2016 19:00,21.091,0,,,,
2429,9/18/2016 20:00,20.996,0,,,,
2430,9/18/2016 21:00,21.378,0,,,,
2431,9/18/2016 22:00,20.901,0,,,,
2432,9/18/2016 23:00,20.71,0,,,,
2433,9/19/2016 0:00,20.519,0,,,,
2434,9/19/2016 1:00,20.805,0,,,,
2435,9/19/2016 2:00,20.996,0,,,,
2436,9/19/2016 3:00,21.091,0,,,,
2437,9/19/2016 4:00,21.187,0,,,,
2438,9/19/2016 5:00,21.473,0,,,,
2439,9/19/2016 6:00,21.091,0,,,,
2440,9/19/2016 7:00,21.282,8611.2,,,,
2441,9/19/2016 8:00,25.805,46844.8,,,,
2442,9/19/2016 9:00,25.902,28933.5,,,,
2443,9/19/2016 10:00,26.683,28933.5,,,,
2444,9/19/2016 11:00,25.222,17222.3,,,,
2445,9/19/2016 12:00,26.781,30311.3,,,,
2446,9/19/2016 13:00,22.812,10677.8,,,,
2447,9/19/2016 14:00,22.525,3100,,,,
2448,9/19/2016 15:00,21.664,1894.5,,,,
2449,9/19/2016 16:00,21.76,2325,,,,
2450,9/19/2016 17:00,21.76,1463.9,,,,
2451,9/19/2016 18:00,21.76,1980.6,,,,
2452,9/19/2016 19:00,21.378,0,,,,
2453,9/19/2016 20:00,21.473,0,,,,
2454,9/19/2016 21:00,21.091,0,,,,
2455,9/19/2016 22:00,21.569,0,,,,
2456,9/19/2016 23:00,21.282,0,,,,
2457,9/20/2016 0:00,20.329,0,,,,
2458,9/20/2016 1:00,20.234,0,,,,
2459,9/20/2016 2:00,21.091,0,,,,
2460,9/20/2016 3:00,20.901,0,,,,
2461,9/20/2016 4:00,21.282,0,,,,
2462,9/20/2016 5:00,21.473,0,,,,
2463,9/20/2016 6:00,21.091,0,,,,
2464,9/20/2016 7:00,20.805,1377.8,,,,
2465,9/20/2016 8:00,22.717,5166.7,,,,
2466,9/20/2016 9:00,24.545,11711.2,,,,
2467,9/20/2016 10:00,24.738,10677.8,,,,
2468,9/20/2016 11:00,26.488,17222.3,,,,
2469,9/20/2016 12:00,27.961,22044.6,,,,
2470,9/20/2016 13:00,29.152,31689.1,,,,
2471,9/20/2016 14:00,29.053,31689.1,,,,
2472,9/20/2016 15:00,27.862,22044.6,,,,
2473,9/20/2016 16:00,25.125,11022.3,,,,
2474,9/20/2016 17:00,24.158,5511.1,,,,
2475,9/20/2016 18:00,22.429,2669.5,,,,
2476,9/20/2016 19:00,21.378,0,,,,
2477,9/20/2016 20:00,21.76,0,,,,
2478,9/20/2016 21:00,21.664,0,,,,
2479,9/20/2016 22:00,21.282,0,,,,
2480,9/20/2016 23:00,21.187,0,,,,
2481,9/21/2016 0:00,21.091,0,,,,
2482,9/21/2016 1:00,20.805,0,,,,
2483,9/21/2016 2:00,20.424,0,,,,
2484,9/21/2016 3:00,19.662,0,,,,
2485,9/21/2016 4:00,18.901,0,,,,
2486,9/21/2016 5:00,19.092,0,,,,
2487,9/21/2016 6:00,18.331,0,,,,
2488,9/21/2016 7:00,19.567,3100,,,,
2489,9/21/2016 8:00,26.488,85422.8,,,,
2490,9/21/2016 9:00,26.781,37200.2,,,,
2491,9/21/2016 10:00,26.879,34444.7,,,,
2492,9/21/2016 11:00,27.37,34444.7,,,,
2493,9/21/2016 12:00,28.357,37200.2,,,,
2494,9/21/2016 13:00,28.853,39955.8,,,,
2495,9/21/2016 14:00,29.652,31689.1,,,,
2496,9/21/2016 15:00,35.864,30311.3,,,,
2497,9/21/2016 16:00,31.064,23422.4,,,,
2498,9/21/2016 17:00,24.351,11022.3,,,,
2499,9/21/2016 18:00,20.615,2927.8,,,,
2500,9/21/2016 19:00,18.426,0,,,,
2501,9/21/2016 20:00,15.76,0,,,,
2502,9/21/2016 21:00,13.076,0,,,,
2503,9/21/2016 22:00,12.304,0,,,,
2504,9/21/2016 23:00,12.304,0,,,,
2505,9/22/2016 0:00,11.916,0,,,,
2506,9/22/2016 1:00,11.431,0,,,,
2507,9/22/2016 2:00,10.259,0,,,,
2508,9/22/2016 3:00,9.965,0,,,,
2509,9/22/2016 4:00,9.669,0,,,,
2510,9/22/2016 5:00,16.808,0,,,,
2511,9/22/2016 6:00,14.709,0,,,,
2512,9/22/2016 7:00,18.616,4133.4,,,,
2513,9/22/2016 8:00,28.754,88178.4,,,,
2514,9/22/2016 9:00,27.665,46844.8,,,,
2515,9/22/2016 10:00,27.567,23422.4,,,,
2516,9/22/2016 11:00,27.665,24800.2,,,,
2517,9/22/2016 12:00,28.754,27555.7,,,,
2518,9/22/2016 13:00,28.258,27555.7,,,,
2519,9/22/2016 14:00,31.88,34444.7,,,,
2520,9/22/2016 15:00,34.479,33066.9,,,,
2521,9/22/2016 16:00,35.435,27555.7,,,,
2522,9/22/2016 17:00,27.665,10333.4,,,,
2523,9/22/2016 18:00,29.352,9644.5,,,,
2524,9/22/2016 19:00,17.094,0,,,,
2525,9/22/2016 20:00,14.421,0,,,,
2526,9/22/2016 21:00,11.334,0,,,,
2527,9/22/2016 22:00,10.357,0,,,,
2528,9/22/2016 23:00,11.528,0,,,,
2529,9/23/2016 0:00,11.625,0,,,,
2530,9/23/2016 1:00,12.497,0,,,,
2531,9/23/2016 2:00,14.613,0,,,,
2532,9/23/2016 3:00,11.528,0,,,,
2533,9/23/2016 4:00,13.076,0,,,,
2534,9/23/2016 5:00,10.846,0,,,,
2535,9/23/2016 6:00,9.571,0,,,,
2536,9/23/2016 7:00,11.819,20666.8,,,,
2537,9/23/2016 8:00,27.665,88178.4,,,,
2538,9/23/2016 9:00,26.977,27555.7,,,,
2539,9/23/2016 10:00,27.075,31689.1,,,,
2540,9/23/2016 11:00,28.258,31689.1,,,,
2541,9/23/2016 12:00,28.258,21355.7,,,,
2542,9/23/2016 13:00,28.159,28933.5,,,,
2543,9/23/2016 14:00,30.76,33066.9,,,,
2544,9/23/2016 15:00,27.961,26178,,,,
2545,9/23/2016 16:00,25.125,13089,,,,
2546,9/23/2016 17:00,22.717,7577.8,,,,
2547,9/23/2016 18:00,25.708,8611.2,,,,
2548,9/23/2016 19:00,19.567,0,,,,
2549,9/23/2016 20:00,20.71,0,,,,
2550,9/23/2016 21:00,18.711,0,,,,
2551,9/23/2016 22:00,17.95,0,,,,
2552,9/23/2016 23:00,17.855,0,,,,
2553,9/24/2016 0:00,16.999,0,,,,
2554,9/24/2016 1:00,16.999,0,,,,
2555,9/24/2016 2:00,16.427,0,,,,
2556,9/24/2016 3:00,15.187,0,,,,
2557,9/24/2016 4:00,14.613,0,,,,
2558,9/24/2016 5:00,15.091,0,,,,
2559,9/24/2016 6:00,15.091,0,,,,
2560,9/24/2016 7:00,15.664,914.9,,,,
2561,9/24/2016 8:00,15.664,2066.7,,,,
2562,9/24/2016 9:00,16.618,6200,,,,
2563,9/24/2016 10:00,19.948,30311.3,,,,
2564,9/24/2016 11:00,18.806,18600.1,,,,
2565,9/24/2016 12:00,20.996,31689.1,,,,
2566,9/24/2016 13:00,20.901,27555.7,,,,
2567,9/24/2016 14:00,19.092,18600.1,,,,
2568,9/24/2016 15:00,25.222,39955.8,,,,
2569,9/24/2016 16:00,26.879,24800.2,,,,
2570,9/24/2016 17:00,25.61,18600.1,,,,
2571,9/24/2016 18:00,20.996,7233.4,,,,
2572,9/24/2016 19:00,12.401,0,,,,
2573,9/24/2016 20:00,8.68,0,,,,
2574,9/24/2016 21:00,6.268,0,,,,
2575,9/24/2016 22:00,11.722,0,,,,
2576,9/24/2016 23:00,15.76,0,,,,
2577,9/25/2016 0:00,15.664,0,,,,
2578,9/25/2016 1:00,15.569,0,,,,
2579,9/25/2016 2:00,15.187,0,,,,
2580,9/25/2016 3:00,14.517,0,,,,
2581,9/25/2016 4:00,14.134,0,,,,
2582,9/25/2016 5:00,13.846,0,,,,
2583,9/25/2016 6:00,13.365,0,,,,
2584,9/25/2016 7:00,15.378,9644.5,,,,
2585,9/25/2016 8:00,19.758,99200.7,,,,
2586,9/25/2016 9:00,18.521,33066.9,,,,
2587,9/25/2016 10:00,17.76,24800.2,,,,
2588,9/25/2016 11:00,18.711,33066.9,,,,
2589,9/25/2016 12:00,18.616,27555.7,,,,
2590,9/25/2016 13:00,19.092,26178,,,,
2591,9/25/2016 14:00,22.717,41333.6,,,,
2592,9/25/2016 15:00,26.39,27555.7,,,,
2593,9/25/2016 16:00,27.37,24800.2,,,,
2594,9/25/2016 17:00,27.567,18600.1,,,,
2595,9/25/2016 18:00,21.855,6544.5,,,,
2596,9/25/2016 19:00,13.75,0,,,,
2597,9/25/2016 20:00,14.9,0,,,,
2598,9/25/2016 21:00,12.69,0,,,,
2599,9/25/2016 22:00,13.269,0,,,,
2600,9/25/2016 23:00,13.365,0,,,,
2601,9/26/2016 0:00,13.269,0,,,,
2602,9/26/2016 1:00,13.173,0,,,,
2603,9/26/2016 2:00,14.517,0,,,,
2604,9/26/2016 3:00,13.654,0,,,,
2605,9/26/2016 4:00,13.076,0,,,,
2606,9/26/2016 5:00,12.594,0,,,,
2607,9/26/2016 6:00,12.013,0,,,,
2608,9/26/2016 7:00,15.569,42711.4,,,,
2609,9/26/2016 8:00,22.429,93689.5,,,,
2610,9/26/2016 9:00,21.282,27555.7,,,,
2611,9/26/2016 10:00,20.424,22044.6,,,,
2612,9/26/2016 11:00,21.473,24800.2,,,,
2613,9/26/2016 12:00,21.951,26178,,,,
2614,9/26/2016 13:00,22.333,27555.7,,,,
2615,9/26/2016 14:00,26.879,42711.4,,,,
2616,9/26/2016 15:00,28.953,31689.1,,,,
2617,9/26/2016 16:00,27.665,26178,,,,
2618,9/26/2016 17:00,25.61,19289,,,,
2619,9/26/2016 18:00,19.853,5511.1,,,,
2620,9/26/2016 19:00,10.748,0,,,,
2621,9/26/2016 20:00,11.334,0,,,,
2622,9/26/2016 21:00,12.883,0,,,,
2623,9/26/2016 22:00,14.421,0,,,,
2624,9/26/2016 23:00,14.996,0,,,,
2625,9/27/2016 0:00,16.046,0,,,,
2626,9/27/2016 1:00,16.618,0,,,,
2627,9/27/2016 2:00,18.045,0,,,,
2628,9/27/2016 3:00,18.426,0,,,,
2629,9/27/2016 4:00,18.616,0,,,,
2630,9/27/2016 5:00,18.996,0,,,,
2631,9/27/2016 6:00,19.282,0,,,,
2632,9/27/2016 7:00,19.662,484.4,,,,
2633,9/27/2016 8:00,18.996,1722.2,,,,
2634,9/27/2016 9:00,19.282,2583.4,,,,
2635,9/27/2016 10:00,19.377,3272.2,,,,
2636,9/27/2016 11:00,19.282,1636.1,,,,
2637,9/27/2016 12:00,19.187,3961.1,,,,
2638,9/27/2016 13:00,20.043,10333.4,,,,
2639,9/27/2016 14:00,19.758,7233.4,,,,
2640,9/27/2016 15:00,20.329,8611.2,,,,
2641,9/27/2016 16:00,19.662,3272.2,,,,
2642,9/27/2016 17:00,19.377,2066.7,,,,
2643,9/27/2016 18:00,18.711,505.9,,,,
2644,9/27/2016 19:00,18.331,0,,,,
2645,9/27/2016 20:00,17.95,0,,,,
2646,9/27/2016 21:00,18.14,0,,,,
2647,9/27/2016 22:00,17.379,0,,,,
2648,9/27/2016 23:00,17.855,0,,,,
2649,9/28/2016 0:00,18.331,0,,,,
2650,9/28/2016 1:00,17.855,0,,,,
2651,9/28/2016 2:00,18.331,0,,,,
2652,9/28/2016 3:00,17.76,0,,,,
2653,9/28/2016 4:00,17.475,0,,,,
2654,9/28/2016 5:00,17.189,0,,,,
2655,9/28/2016 6:00,16.999,0,,,,
2656,9/28/2016 7:00,16.808,269.1,,,,
2657,9/28/2016 8:00,16.618,1808.3,,,,
2658,9/28/2016 9:00,16.713,3100,,,,
2659,9/28/2016 10:00,17.379,8266.7,,,,
2660,9/28/2016 11:00,17.76,8266.7,,,,
2661,9/28/2016 12:00,17.95,8266.7,,,,
2662,9/28/2016 13:00,17.855,5166.7,,,,
2663,9/28/2016 14:00,17.76,7577.8,,,,
2664,9/28/2016 15:00,16.713,7233.4,,,,
2665,9/28/2016 16:00,16.332,3616.7,,,,
2666,9/28/2016 17:00,16.237,1550,,,,
2667,9/28/2016 18:00,15.951,366,,,,
2668,9/28/2016 19:00,15.951,0,,,,
2669,9/28/2016 20:00,15.951,0,,,,
2670,9/28/2016 21:00,15.951,0,,,,
2671,9/28/2016 22:00,16.046,0,,,,
2672,9/28/2016 23:00,15.951,0,,,,
2673,9/29/2016 0:00,16.046,0,,,,
2674,9/29/2016 1:00,15.855,0,,,,
2675,9/29/2016 2:00,15.951,0,,,,
2676,9/29/2016 3:00,15.569,0,,,,
2677,9/29/2016 4:00,15.473,0,,,,
2678,9/29/2016 5:00,15.473,0,,,,
2679,9/29/2016 6:00,15.473,0,,,,
2680,9/29/2016 7:00,15.664,893.4,,,,
2681,9/29/2016 8:00,16.523,9644.5,,,,
2682,9/29/2016 9:00,16.141,4305.6,,,,
2683,9/29/2016 10:00,16.427,7233.4,,,,
2684,9/29/2016 11:00,16.332,7577.8,,,,
2685,9/29/2016 12:00,17.189,13777.9,,,,
2686,9/29/2016 13:00,18.045,16533.4,,,,
2687,9/29/2016 14:00,18.14,15844.5,,,,
2688,9/29/2016 15:00,20.519,33066.9,,,,
2689,9/29/2016 16:00,17.189,9644.5,,,,
2690,9/29/2016 17:00,16.046,4133.4,,,,
2691,9/29/2016 18:00,15.282,1044.1,,,,
2692,9/29/2016 19:00,15.091,0,,,,
2693,9/29/2016 20:00,15.091,0,,,,
2694,9/29/2016 21:00,15.187,0,,,,
2695,9/29/2016 22:00,15.187,0,,,,
2696,9/29/2016 23:00,15.378,0,,,,
2697,9/30/2016 0:00,15.282,0,,,,
2698,9/30/2016 1:00,15.282,0,,,,
2699,9/30/2016 2:00,15.282,0,,,,
2700,9/30/2016 3:00,15.473,0,,,,
2701,9/30/2016 4:00,15.664,0,,,,
2702,9/30/2016 5:00,15.76,0,,,,
2703,9/30/2016 6:00,15.855,0,,,,
2704,9/30/2016 7:00,15.473,538.2,,,,
2705,9/30/2016 8:00,14.709,2325,,,,
2706,9/30/2016 9:00,15.855,3961.1,,,,
2707,9/30/2016 10:00,16.237,10677.8,,,,
2708,9/30/2016 11:00,17.284,12400.1,,,,
2709,9/30/2016 12:00,17.57,10333.4,,,,
2710,9/30/2016 13:00,17.094,6544.5,,,,
2711,9/30/2016 14:00,15.282,1636.1,,,,
2712,9/30/2016 15:00,14.996,2152.8,,,,
2713,9/30/2016 16:00,15.473,3788.9,,,,
2714,9/30/2016 17:00,14.996,936.5,,,,
2715,9/30/2016 18:00,14.804,215.3,,,,
2716,9/30/2016 19:00,14.9,0,,,,
2717,9/30/2016 20:00,15.091,0,,,,
2718,9/30/2016 21:00,15.378,0,,,,
2719,9/30/2016 22:00,15.473,0,,,,
2720,9/30/2016 23:00,15.76,0,,,,
2721,10/1/2016 0:00,15.664,0,,,,
2722,10/1/2016 1:00,15.855,0,,,,
2723,10/1/2016 2:00,15.951,0,,,,
2724,10/1/2016 3:00,15.76,0,,,,
2725,10/1/2016 4:00,15.855,0,,,,
2726,10/1/2016 5:00,15.951,0,,,,
2727,10/1/2016 6:00,16.046,0,,,,
2728,10/1/2016 7:00,16.237,193.8,,,,
2729,10/1/2016 8:00,16.332,936.5,,,,
2730,10/1/2016 9:00,16.523,1722.2,,,,
2731,10/1/2016 10:00,16.999,5166.7,,,,
2732,10/1/2016 11:00,18.14,9644.5,,,,
2733,10/1/2016 12:00,19.092,16533.4,,,,
2734,10/1/2016 13:00,18.521,9300.1,,,,
2735,10/1/2016 14:00,18.901,13777.9,,,,
2736,10/1/2016 15:00,18.236,10677.8,,,,
2737,10/1/2016 16:00,17.284,1980.6,,,,
2738,10/1/2016 17:00,16.808,2238.9,,,,
2739,10/1/2016 18:00,16.523,366,,,,
2740,10/1/2016 19:00,16.427,0,,,,
2741,10/1/2016 20:00,16.523,0,,,,
2742,10/1/2016 21:00,16.427,0,,,,
2743,10/1/2016 22:00,16.427,0,,,,
2744,10/1/2016 23:00,16.427,0,,,,
2745,10/2/2016 0:00,16.427,0,,,,
2746,10/2/2016 1:00,16.427,0,,,,
2747,10/2/2016 2:00,16.427,0,,,,
2748,10/2/2016 3:00,16.332,0,,,,
2749,10/2/2016 4:00,16.141,0,,,,
2750,10/2/2016 5:00,16.046,0,,,,
2751,10/2/2016 6:00,15.951,0,,,,
2752,10/2/2016 7:00,15.855,559.7,,,,
2753,10/2/2016 8:00,16.141,3616.7,,,,
2754,10/2/2016 9:00,16.618,7577.8,,,,
2755,10/2/2016 10:00,17.57,8266.7,,,,
2756,10/2/2016 11:00,18.711,22044.6,,,,
2757,10/2/2016 12:00,18.996,17222.3,,,,
2758,10/2/2016 13:00,22.333,35822.5,,,,
2759,10/2/2016 14:00,20.138,17911.2,,,,
2760,10/2/2016 15:00,18.045,9644.5,,,,
2761,10/2/2016 16:00,17.475,7233.4,,,,
2762,10/2/2016 17:00,15.855,3788.9,,,,
2763,10/2/2016 18:00,15.378,699.7,,,,
2764,10/2/2016 19:00,15.282,0,,,,
2765,10/2/2016 20:00,15.282,0,,,,
2766,10/2/2016 21:00,15.282,0,,,,
2767,10/2/2016 22:00,15.091,0,,,,
2768,10/2/2016 23:00,14.9,0,,,,
2769,10/3/2016 0:00,14.996,0,,,,
2770,10/3/2016 1:00,14.996,0,,,,
2771,10/3/2016 2:00,14.996,0,,,,
2772,10/3/2016 3:00,14.996,0,,,,
2773,10/3/2016 4:00,14.23,0,,,,
2774,10/3/2016 5:00,12.69,0,,,,
2775,10/3/2016 6:00,14.613,0,,,,
2776,10/3/2016 7:00,15.282,96.9,,,,
2777,10/3/2016 8:00,16.332,2583.4,,,,
2778,10/3/2016 9:00,16.237,1248.6,,,,
2779,10/3/2016 10:00,18.236,9644.5,,,,
2780,10/3/2016 11:00,19.853,19977.9,,,,
2781,10/3/2016 12:00,20.138,13777.9,,,,
2782,10/3/2016 13:00,24.448,30311.3,,,,
2783,10/3/2016 14:00,27.567,60622.6,,,,
2784,10/3/2016 15:00,26.879,23422.4,,,,
2785,10/3/2016 16:00,25.902,27555.7,,,,
2786,10/3/2016 17:00,19.187,8611.2,,,,
2787,10/3/2016 18:00,15.951,505.9,,,,
2788,10/3/2016 19:00,15.855,0,,,,
2789,10/3/2016 20:00,15.378,0,,,,
2790,10/3/2016 21:00,14.421,0,,,,
2791,10/3/2016 22:00,15.569,0,,,,
2792,10/3/2016 23:00,15.569,0,,,,
2793,10/4/2016 0:00,15.569,0,,,,
2794,10/4/2016 1:00,15.569,0,,,,
2795,10/4/2016 2:00,15.473,0,,,,
2796,10/4/2016 3:00,14.9,0,,,,
2797,10/4/2016 4:00,15.664,0,,,,
2798,10/4/2016 5:00,15.855,0,,,,
2799,10/4/2016 6:00,15.76,0,,,,
2800,10/4/2016 7:00,15.187,366,,,,
2801,10/4/2016 8:00,16.141,4822.3,,,,
2802,10/4/2016 9:00,18.996,44089.2,,,,
2803,10/4/2016 10:00,20.424,31689.1,,,,
2804,10/4/2016 11:00,20.805,30311.3,,,,
2805,10/4/2016 12:00,20.996,44089.2,,,,
2806,10/4/2016 13:00,21.091,41333.6,,,,
2807,10/4/2016 14:00,20.71,24800.2,,,,
2808,10/4/2016 15:00,19.662,22044.6,,,,
2809,10/4/2016 16:00,18.521,20666.8,,,,
2810,10/4/2016 17:00,18.236,9644.5,,,,
2811,10/4/2016 18:00,14.613,1894.5,,,,
2812,10/4/2016 19:00,13.846,0,,,,
2813,10/4/2016 20:00,13.942,0,,,,
2814,10/4/2016 21:00,14.421,0,,,,
2815,10/4/2016 22:00,14.613,0,,,,
2816,10/4/2016 23:00,14.804,0,,,,
2817,10/5/2016 0:00,14.613,0,,,,
2818,10/5/2016 1:00,14.517,0,,,,
2819,10/5/2016 2:00,14.325,0,,,,
2820,10/5/2016 3:00,14.325,0,,,,
2821,10/5/2016 4:00,14.325,0,,,,
2822,10/5/2016 5:00,14.23,0,,,,
2823,10/5/2016 6:00,14.517,0,,,,
2824,10/5/2016 7:00,14.709,3272.2,,,,
